,fire_year,report_date,county,latitude,longitude,total_acres,general_cause
5267,2017,2017-08-10,Douglas,43.31944444444446,-121.38333333333334,259.11,Lightning
5268,2017,2017-08-10,Douglas,43.20833333333334,-121.2425,10.0,Lightning
5269,2017,2017-08-10,Josephine,42.449166666666656,-122.44111111111113,400.0,Lightning
5270,2017,2017-08-10,Douglas,42.84777777777778,-121.1825,6.5,Lightning
5271,2017,2017-08-10,Jackson,42.453283333333346,-122.94193333333334,5.0,Lightning
5272,2017,2017-08-10,Jackson,42.26251666666667,-121.35833333333332,0.1,Lightning
5273,2017,2017-08-10,Jackson,42.26116666666667,-121.38551666666667,0.1,Lightning
5274,2017,2017-08-10,Jackson,42.27473888888889,-122.96197777777779,0.01,Lightning
5275,2017,2017-08-11,Lane,44.05060833333333,-121.45906666666669,0.1,Lightning
5276,2017,2017-08-11,Jackson,42.08291944444445,-122.79999444444445,7.0,Lightning
5277,2017,2017-08-11,Jackson,42.2605,-121.37575,0.25,Lightning
5278,2017,2017-08-11,Marion,44.7826611111111,-121.48950694444444,0.2,Lightning
5279,2017,2017-08-11,Jackson,42.255716666666665,-121.6339,0.1,Lightning
5280,2017,2017-08-11,Jackson,42.66655,-121.37041666666669,0.1,Lightning
5281,2017,2017-08-11,Jackson,42.12076388888889,-122.8592972222222,3.9,Lightning
5282,2017,2017-08-11,Lane,44.07305555555556,-122.48111111111113,0.1,Equipment Use
5283,2017,2017-08-11,Marion,44.78746111111111,-121.48670222222222,5.2,Lightning
5284,2017,2017-08-11,Marion,44.8200138888889,-121.64353999999999,0.25,Lightning
5285,2017,2017-08-11,Klamath,42.78305555555556,-120.7775,0.2,Lightning
5286,2017,2017-08-11,Jackson,42.14021666666667,-122.85903333333331,0.1,Lightning
5287,2017,2017-08-11,Douglas,43.33027777777777,-121.04222222222221,3.0,Lightning
5288,2017,2017-08-11,Josephine,42.37258333333333,-122.48808333333334,0.1,Lightning
5289,2017,2017-08-11,Deschutes,44.25666666666667,-120.25694444444444,24079.0,Lightning
5290,2017,2017-08-11,Deschutes,44.13361111111111,-120.44694444444444,0.01,Lightning
5291,2017,2017-08-11,Union,45.23194444444446,-117.54833333333332,0.1,Lightning
5292,2017,2017-08-11,Wheeler,44.95027777777778,-118.105,0.2,Lightning
5293,2017,2017-08-11,Josephine,42.031944444444434,-122.41,70.0,Lightning
5294,2017,2017-08-11,Morrow,45.261111111111106,-118.72694444444444,47.67,Lightning
5295,2017,2017-08-11,Wheeler,44.885,-119.94666666666667,1.3,Lightning
5296,2017,2017-08-11,Morrow,45.261111111111106,-118.72694444444444,47.67,Lightning
5297,2017,2017-08-11,Wheeler,44.849111111111114,-119.94041666666666,158.0,Under Invest
5298,2017,2017-08-11,Jackson,42.27115,-121.38538333333334,0.01,Lightning
5299,2017,2017-08-11,Union,45.13083333333334,-117.4625,0.14,Lightning
5300,2017,2017-08-11,Deschutes,44.19722222222222,-120.43055555555556,0.1,Lightning
5301,2017,2017-08-12,Jackson,42.013333333333335,-122.84,29454.0,Lightning
5302,2017,2017-08-12,Wallowa,45.76416666666667,-116.55416666666666,0.1,Lightning
5303,2017,2017-08-12,Wallowa,45.74166666666667,-116.27083333333331,2.0,Lightning
5304,2017,2017-08-12,Wallowa,45.81861111111112,-116.48361111111113,0.1,Lightning
5305,2017,2017-08-12,Lane,43.77138888888889,-122.92166666666668,0.01,Equipment Use
5306,2017,2017-08-12,Umatilla,45.39333333333333,-117.50333333333332,0.8,Lightning
5307,2017,2017-08-12,Union,45.211111111111116,-117.915,0.1,Lightning
5308,2017,2017-08-12,Lane,44.02083333333334,-122.64722222222224,0.01,Equipment Use
5309,2017,2017-08-12,Lane,44.01972222222222,-123.86027777777777,0.01,Recreationist
5310,2017,2017-08-12,Jackson,42.144866666666665,-121.57041666666666,0.1,Lightning
5311,2017,2017-08-12,Umatilla,45.08416666666667,-117.26305555555555,28.0,Lightning
5312,2017,2017-08-12,Josephine,42.57822777777777,-122.68341666666667,0.25,Miscellaneous
5313,2017,2017-08-12,Jackson,42.007983333333335,-122.81451666666666,0.25,Lightning
5314,2017,2017-08-12,Wallowa,45.81,-116.61583333333333,0.1,Lightning
5315,2017,2017-08-12,Grant,44.466833333333334,-117.25563888888887,1.0,Lightning
5316,2017,2017-08-12,Grant,44.67244444444446,-118.97336111111113,1.41,Lightning
5317,2017,2017-08-12,Grant,44.08322777777778,-118.67209722222222,0.1,Lightning
5318,2017,2017-08-12,Grant,44.81148055555556,-118.9095,1.6,Lightning
5319,2017,2017-08-12,Wheeler,44.93133333333333,-119.81680555555555,1.3,Lightning
5320,2017,2017-08-12,Josephine,42.57081666666667,-122.63136944444445,0.01,Miscellaneous
5321,2017,2017-08-12,Josephine,42.34476388888889,-122.72638888888888,2.1,Miscellaneous
5322,2017,2017-08-12,Josephine,42.48861111111111,-122.55353333333332,0.01,Smoking
5323,2017,2017-08-12,Douglas,43.3075,-121.415,3.0,Lightning
5324,2017,2017-08-12,Douglas,43.61583333333334,-122.4477777777778,0.1,Miscellaneous
5325,2017,2017-08-12,Klamath,42.50444444444445,-120.47666666666667,0.1,Miscellaneous
5326,2017,2017-08-12,Deschutes,44.380555555555546,-120.27277777777779,0.01,Lightning
5327,2017,2017-08-12,Josephine,42.57081666666667,-122.63136944444445,0.01,Miscellaneous
5328,2017,2017-08-12,Josephine,42.57268888888889,-122.67760555555556,0.25,Miscellaneous
5329,2017,2017-08-12,Josephine,42.57546111111112,-122.67959444444445,0.01,Miscellaneous
5330,2017,2017-08-12,Jackson,42.26595,-121.58163333333331,0.01,Arson
5331,2017,2017-08-13,Jackson,42.41655555555555,-122.80030555555555,0.5,Smoking
5332,2017,2017-08-13,Umatilla,45.05222222222223,-117.03555555555555,0.2,Lightning
5333,2017,2017-08-13,Wallowa,45.585555555555565,-116.60166666666666,0.1,Lightning
5334,2017,2017-08-13,Wallowa,45.82555555555556,-116.50416666666666,0.03,Lightning
5335,2017,2017-08-14,Jackson,42.38976666666667,-121.52483333333332,0.01,Equipment Use
5336,2017,2017-08-14,Douglas,42.91798611111111,-122.68121388888888,0.5,Miscellaneous
5337,2017,2017-08-14,Grant,44.91350277777778,-117.1855,0.11,Lightning
5338,2017,2017-08-14,Wallowa,45.60694444444446,-116.61138888888887,1.1,Lightning
5339,2017,2017-08-14,Umatilla,45.17333333333333,-117.33194444444445,30.2,Lightning
5340,2017,2017-08-14,Union,45.29916666666666,-117.55416666666666,0.85,Lightning
5341,2017,2017-08-14,Lane,44.26194444444446,-122.69083333333332,0.25,Arson
5342,2017,2017-08-14,Grant,44.4161,-117.04720277777777,186.0,Lightning
5343,2017,2017-08-15,Wallowa,45.727222222222224,-116.97083333333332,2.08,Lightning
5344,2017,2017-08-15,Polk,44.862336111111105,-122.605325,0.6,Juveniles
5345,2017,2017-08-16,Josephine,42.41475277777778,-122.73820277777777,1.0,Smoking
5346,2017,2017-08-16,Wasco,45.275277777777774,-120.71972222222222,0.06,Recreationist
5347,2017,2017-08-16,Jackson,42.502222222222215,-122.97472222222223,0.25,Lightning
5348,2017,2017-08-16,Jackson,42.48270277777778,-122.83489444444444,0.1,Equipment Use
5349,2017,2017-08-16,Jackson,42.48316666666667,-122.83488333333332,0.25,Equipment Use
5350,2017,2017-08-16,Lane,44.093055555555566,-122.54527777777777,0.1,Equipment Use
5351,2017,2017-08-16,Jackson,42.51208611111111,-122.8327,0.01,Equipment Use
5352,2017,2017-08-16,Coos,43.38138888888889,-123.7147222222222,0.1,Miscellaneous
5353,2017,2017-08-17,Marion,44.78506666666666,-121.48341027777779,7.5,Lightning
5354,2017,2017-08-17,Wallowa,45.68916666666666,-116.72388888888891,1.1,Lightning
5355,2017,2017-08-17,Josephine,42.4275,-122.75707222222222,31.0,Equipment Use
5356,2017,2017-08-17,Jackson,42.60340833333333,-121.18126944444445,0.01,Juveniles
5357,2017,2017-08-17,Wallowa,45.76638888888889,-116.38611111111112,0.01,Lightning
5358,2017,2017-08-17,Douglas,43.16277777777778,-122.86444444444444,0.5,Equipment Use
5359,2017,2017-08-17,Josephine,42.165163888888884,-122.48628055555555,0.1,Miscellaneous
5360,2017,2017-08-18,Lincoln,44.605055555555566,-122.01669444444444,0.1,Debris Burning
5361,2017,2017-08-18,Columbia,45.96789722222222,-121.12421111111112,0.01,Equipment Use
5362,2017,2017-08-18,Jackson,42.556666666666665,-121.18111111111112,0.25,Lightning
5363,2017,2017-08-19,Josephine,42.51703333333333,-122.50033333333332,0.01,Miscellaneous
5364,2017,2017-08-19,Lane,43.90413333333333,-121.221775,0.45,Miscellaneous
5365,2017,2017-08-19,Douglas,43.62166666666667,-122.65972222222223,18.0,Equipment Use
5366,2017,2017-08-19,Wasco,45.24027777777778,-120.80666666666666,0.01,Equipment Use
5367,2017,2017-08-19,Washington,45.70760277777778,-122.62224722222223,19.25,Under Invest
5368,2017,2017-08-20,Tillamook,45.45805555555556,-122.19787222222223,0.01,Debris Burning
5369,2017,2017-08-20,Douglas,42.949166666666656,-122.70666666666666,0.1,Recreationist
5370,2017,2017-08-20,Lane,43.84397222222222,-122.9855,0.5,Miscellaneous
5371,2017,2017-08-20,Clatsop,46.17304166666666,-122.24181944444445,0.01,Debris Burning
5372,2017,2017-08-20,Klamath,42.12055555555556,-121.94916666666668,0.1,Recreationist
5373,2017,2017-08-20,Coos,43.34777777777778,-123.655,0.25,Smoking
5374,2017,2017-08-21,Douglas,43.246111111111105,-122.51583333333332,0.01,Miscellaneous
5375,2017,2017-08-21,Douglas,43.07250000000001,-122.55083333333332,0.01,Miscellaneous
5376,2017,2017-08-21,Douglas,43.68111111111111,-122.80055555555555,0.75,Equipment Use
5377,2017,2017-08-21,Josephine,42.151916666666665,-122.35700000000001,0.01,Recreationist
5378,2017,2017-08-21,Douglas,43.09805555555556,-122.84138888888887,0.01,Equipment Use
5379,2017,2017-08-22,Klamath,42.37861111111111,-120.92,0.1,Lightning
5380,2017,2017-08-22,Yamhill,45.24980555555555,-122.59586111111109,0.01,Equipment Use
5381,2017,2017-08-22,Lane,43.886111111111106,-122.46777777777778,0.45,Recreationist
5382,2017,2017-08-23,Douglas,43.01277777777778,-122.30722222222221,0.01,Equipment Use
5383,2017,2017-08-23,Klamath,42.80833333333333,-120.71694444444445,0.1,Lightning
5384,2017,2017-08-23,Lane,43.841111111111104,-122.64111111111113,0.25,Debris Burning
5385,2017,2017-08-24,Wallowa,45.395555555555546,-115.21694444444445,8.73,Lightning
5386,2017,2017-08-24,Baker,44.49,-116.25166666666668,0.01,Lightning
5387,2017,2017-08-24,Lane,43.7425,-121.0207,0.4,Equipment Use
5388,2017,2017-08-25,Josephine,42.17984722222222,-122.35547222222222,0.1,Recreationist
5389,2017,2017-08-25,Yamhill,45.22553333333334,-122.73772222222222,0.25,Miscellaneous
5390,2017,2017-08-25,Linn,44.40368611111111,-121.42523611111113,0.01,Equipment Use
5391,2017,2017-08-25,Clatsop,46.103894444444435,-122.18205,0.01,Miscellaneous
5392,2017,2017-08-26,Lane,44.02722222222222,-122.39222222222223,0.01,Equipment Use
5393,2017,2017-08-26,Douglas,42.935277777777785,-122.39527777777779,16436.0,Under Invest
5394,2017,2017-08-26,Clackamas,45.34658333333334,-121.7684722222222,4.0,Recreationist
5395,2017,2017-08-26,Hood River,45.600555555555566,-120.36611111111112,0.01,Recreationist
5396,2017,2017-08-26,Yamhill,45.43184444444446,-122.78614166666668,0.01,Equipment Use
5397,2017,2017-08-26,Columbia,45.88541666666666,-121.06436111111113,0.01,Juveniles
5398,2017,2017-08-26,Clackamas,45.32216666666667,-121.64419444444445,0.5,Equipment Use
5399,2017,2017-08-27,Grant,44.134330555555565,-117.04460277777777,0.25,Equipment Use
5400,2017,2017-08-27,Deschutes,43.7363888888889,-120.48666666666666,0.1,Equipment Use
5401,2017,2017-08-27,Jackson,42.24101666666667,-121.62888333333332,0.5,Smoking
5402,2017,2017-08-27,Jackson,42.4027,-121.24045,0.01,Equipment Use
5403,2017,2017-08-27,Josephine,42.12716666666667,-122.45596666666668,0.01,Arson
5404,2017,2017-08-27,Josephine,42.12688333333333,-122.45705,0.1,Arson
5405,2017,2017-08-27,Josephine,42.487505555555565,-122.56946666666666,0.1,Smoking
5406,2017,2017-08-27,Josephine,42.1267,-122.45663333333331,0.01,Arson
5407,2017,2017-08-27,Columbia,45.99833333333334,-122.65894444444444,0.01,Equipment Use
5408,2017,2017-08-28,Grant,44.39666666666667,-118.83361111111113,85.0,Lightning
5409,2017,2017-08-28,Josephine,42.35515,-122.5602,0.1,Miscellaneous
5410,2017,2017-08-28,Clackamas,45.2165,-121.19563888888891,0.25,Debris Burning
5411,2017,2017-08-28,Grant,44.376944444444455,-117.1522222222222,0.1,Lightning
5412,2017,2017-08-29,Curry,42.42638888888889,-123.57361111111109,0.01,Equipment Use
5413,2017,2017-08-29,Klamath,42.37916666666667,-120.19138888888891,440.0,Arson
5414,2017,2017-08-29,Lake,42.44194444444444,-119.21694444444445,782.0,Lightning
5415,2017,2017-08-29,Tillamook,45.17416666666666,-122.07472222222222,0.01,Debris Burning
5416,2017,2017-08-29,Clackamas,45.08805555555556,-121.50411111111113,0.25,Equipment Use
5417,2017,2017-08-29,Wallowa,45.34166666666667,-116.86527777777779,0.01,Debris Burning
5418,2017,2017-08-29,Lincoln,44.539444444444435,-123.94388888888888,0.01,Recreationist
5419,2017,2017-08-29,Jackson,42.44545,-122.95596666666668,0.01,Smoking
5420,2017,2017-08-30,Union,45.23291666666667,-116.30605,0.1,Lightning
5421,2017,2017-08-30,Deschutes,43.72972222222222,-120.51305555555555,0.01,Miscellaneous
5422,2017,2017-08-30,Deschutes,43.70416666666667,-120.50583333333331,0.01,Miscellaneous
5423,2017,2017-08-30,Marion,44.771944444444436,-121.46694444444445,0.01,Equipment Use
5424,2017,2017-08-31,Clatsop,46.01388888888889,-122.59833333333331,0.01,Equipment Use
5425,2017,2017-08-31,Deschutes,43.64666666666667,-120.49972222222222,0.2,Miscellaneous
5426,2017,2017-08-31,Deschutes,43.71833333333333,-120.47916666666669,0.1,Equipment Use
5427,2017,2017-08-31,Klamath,42.118611111111115,-120.05305555555556,0.1,Juveniles
5428,2017,2017-08-31,Lane,43.820555555555565,-122.87694444444445,0.01,Equipment Use
5429,2017,2017-09-01,Douglas,42.93533333333333,-121.05894444444445,0.01,Debris Burning
5430,2017,2017-09-01,Washington,45.740213888888896,-122.73395833333332,0.01,Under Invest
5431,2017,2017-09-01,Tillamook,45.471388888888896,-122.23694444444445,0.01,Equipment Use
5432,2017,2017-09-01,Josephine,42.66236666666666,-122.52538333333334,0.01,Equipment Use
5433,2017,2017-09-01,Douglas,42.94777777777777,-122.67666666666668,0.01,Debris Burning
5434,2017,2017-09-01,Lane,43.91916666666666,-123.89083333333332,0.01,Miscellaneous
5435,2017,2017-09-01,Josephine,42.6517,-122.52885833333332,0.25,Equipment Use
5436,2017,2017-09-01,Clatsop,45.886402777777775,-122.44919444444444,0.01,Debris Burning
5437,2017,2017-09-01,Jackson,42.63805,-121.18711666666668,0.25,Miscellaneous
5438,2017,2017-09-01,Josephine,42.711333333333336,-122.61898888888891,0.1,Equipment Use
5439,2017,2017-09-01,Wasco,45.48916666666667,-120.70583333333332,0.01,Equipment Use
5440,2017,2017-09-02,Hood River,45.63027777777778,-120.09583333333332,29491.78,Juveniles
5441,2017,2017-09-02,Marion,44.95,-121.41091666666668,2.25,Recreationist
5442,2017,2017-09-02,Yamhill,45.292419444444434,-122.77613888888888,0.5,Equipment Use
5443,2017,2017-09-02,Lincoln,44.411638888888895,-123.92386111111112,0.1,Miscellaneous
5444,2017,2017-09-02,Josephine,42.280066666666656,-122.3906,0.01,Equipment Use
5445,2017,2017-09-02,Deschutes,43.86222222222222,-120.56805555555556,0.01,Recreationist
5446,2017,2017-09-02,Douglas,43.42888888888889,-122.6825,0.01,Recreationist
5447,2017,2017-09-02,Multnomah,45.63027777777778,-120.09583333333332,48831.0,Juveniles
5448,2017,2017-09-02,Douglas,43.88166666666667,-122.12861111111113,0.32,Miscellaneous
5449,2017,2017-09-02,Coos,43.3325,-123.64111111111113,0.1,Smoking
5450,2017,2017-09-02,Jackson,42.06568333333333,-121.67466666666668,0.01,Equipment Use
5451,2017,2017-09-03,Josephine,42.27168055555556,-122.43602222222222,0.25,Equipment Use
5452,2017,2017-09-03,Yamhill,45.27719722222222,-122.79633055555556,0.01,Under Invest
5453,2017,2017-09-03,Yamhill,45.31869444444445,-122.77972222222222,0.01,Equipment Use
5454,2017,2017-09-03,Clatsop,46.203594444444455,-122.02503888888887,0.01,Recreationist
5455,2017,2017-09-03,Klamath,42.428888888888885,-120.68638888888887,0.1,Debris Burning
5456,2017,2017-09-04,Josephine,42.20333333333333,-122.6126,1.94,Equipment Use
5457,2017,2017-09-04,Multnomah,45.665975,-121.09356944444444,0.01,Equipment Use
5458,2017,2017-09-05,Deschutes,44.24861111111111,-120.52666666666669,0.01,Equipment Use
5459,2017,2017-09-05,Josephine,42.498783333333336,-122.62545,0.1,Smoking
5460,2017,2017-09-05,Jackson,42.708483333333334,-121.41531666666668,0.01,Equipment Use
5461,2017,2017-09-05,Josephine,42.61905,-122.68725,0.4,Smoking
5462,2017,2017-09-05,Benton,44.69055555555556,-122.69305555555556,0.01,Equipment Use
5463,2017,2017-09-05,Lane,44.17394444444446,-121.14697222222223,0.01,Recreationist
5464,2017,2017-09-05,Lane,44.19337222222222,-121.99938055555555,0.01,Recreationist
5465,2017,2017-09-06,Yamhill,45.25616666666666,-122.83541666666666,0.01,Equipment Use
5466,2017,2017-09-06,Coos,43.243055555555564,-123.77638888888887,0.02,Juveniles
5467,2017,2017-09-06,Josephine,42.26896666666666,-122.4142,0.01,Lightning
5468,2017,2017-09-06,Coos,43.473611111111104,-123.78166666666668,0.1,Lightning
5469,2017,2017-09-06,Douglas,42.98055555555555,-121.08861111111109,0.01,Lightning
5470,2017,2017-09-06,Jackson,42.62265,-121.43393333333334,0.1,Lightning
5471,2017,2017-09-06,Douglas,42.834722222222226,-121.08694444444444,0.1,Lightning
5472,2017,2017-09-06,Jackson,42.35191666666667,-121.32921666666668,2.9,Lightning
5473,2017,2017-09-06,Jackson,42.08845,-121.6327,0.25,Lightning
5474,2017,2017-09-06,Jackson,42.09471666666667,-121.68338333333334,0.01,Lightning
5475,2017,2017-09-06,Linn,44.41445,-121.26209166666666,0.01,Equipment Use
5476,2017,2017-09-06,Jackson,42.50723333333333,-121.4982,0.01,Lightning
5477,2017,2017-09-06,Douglas,43.53971666666666,-121.16275,0.4,Lightning
5478,2017,2017-09-07,Polk,44.858055555555566,-122.44333333333334,0.1,Lightning
5479,2017,2017-09-07,Coos,43.243055555555564,-123.77666666666669,0.01,Juveniles
5480,2017,2017-09-07,Crook,44.316388888888895,-119.55,0.1,Lightning
5481,2017,2017-09-07,Jackson,42.631083333333336,-122.97281111111113,0.75,Lightning
5482,2017,2017-09-07,Klamath,42.47583333333333,-120.78861111111112,0.1,Lightning
5483,2017,2017-09-07,Jackson,42.16495,-121.66293333333334,0.01,Lightning
5484,2017,2017-09-07,Jackson,42.3475,-121.57600000000001,0.1,Lightning
5485,2017,2017-09-07,Lake,42.865277777777784,-119.0925,0.1,Lightning
5486,2017,2017-09-07,Jackson,42.633433333333336,-121.46041666666667,0.1,Lightning
5487,2017,2017-09-07,Jackson,42.09565,-121.63653333333332,0.1,Lightning
5488,2017,2017-09-07,Jackson,42.344166666666666,-121.44023333333334,0.1,Lightning
5489,2017,2017-09-07,Jackson,42.02633333333333,-121.65166666666669,0.01,Lightning
5490,2017,2017-09-07,Jackson,42.559505555555546,-122.94054166666668,0.01,Lightning
5491,2017,2017-09-07,Polk,44.92305555555554,-122.46277777777777,0.1,Lightning
5492,2017,2017-09-07,Linn,44.54166666666666,-121.54555555555555,0.25,Lightning
5493,2017,2017-09-07,Douglas,43.483525,-122.83314916666666,0.01,Lightning
5494,2017,2017-09-07,Douglas,42.811944444444435,-121.1327777777778,0.75,Lightning
5495,2017,2017-09-07,Douglas,43.37769444444446,-122.76291666666668,0.01,Lightning
5496,2017,2017-09-07,Lane,44.10119166666666,-121.3557,0.1,Lightning
5497,2017,2017-09-07,Clatsop,46.19495,-122.48222777777778,0.01,Debris Burning
5498,2017,2017-09-07,Jackson,42.58051666666667,-122.87558333333334,0.5,Lightning
5499,2017,2017-09-08,Washington,45.70258333333334,-122.86166666666666,0.06,Debris Burning
5500,2017,2017-09-08,Wallowa,45.62194444444446,-116.74111111111112,0.1,Lightning
5501,2017,2017-09-08,Coos,42.86277777777778,-123.86666666666666,0.42,Lightning
5502,2017,2017-09-08,Wheeler,44.9238888888889,-119.83408333333333,2.0,Lightning
5503,2017,2017-09-08,Grant,44.45666666666667,-117.21777777777778,2.5,Lightning
5504,2017,2017-09-08,Jackson,42.55933333333333,-122.94033333333334,0.01,Lightning
5505,2017,2017-09-08,Crook,43.39138888888889,-119.54833333333332,0.22,Lightning
5506,2017,2017-09-08,Crook,44.23222222222223,-119.3472222222222,0.01,Smoking
5507,2017,2017-09-09,Jefferson,44.56416666666666,-119.55,0.6,Lightning
5508,2017,2017-09-09,Curry,42.657,-122.17075,0.1,Lightning
5509,2017,2017-09-09,Baker,45.05833333333333,-117.94055555555555,0.1,Lightning
5510,2017,2017-09-09,Marion,44.70863888888889,-121.78116666666666,0.25,Lightning
5511,2017,2017-09-09,Lake,42.46555555555556,-119.365,0.1,Recreationist
5512,2017,2017-09-09,Douglas,42.89527777777778,-122.85416666666666,0.25,Lightning
5513,2017,2017-09-09,Curry,42.8075,-123.7,0.01,Lightning
5514,2017,2017-09-09,Clatsop,45.8992,-122.57346666666666,0.02,Recreationist
5515,2017,2017-09-09,Jackson,42.3092,-121.04643333333333,0.01,Smoking
5516,2017,2017-09-09,Douglas,42.81666666666667,-122.9175,1.0,Lightning
5517,2017,2017-09-09,Marion,44.78744444444444,-121.28686111111112,7.25,Equipment Use
5518,2017,2017-09-09,Yamhill,45.20108333333334,-122.75444444444445,1.0,Miscellaneous
5519,2017,2017-09-10,Jefferson,44.57888888888889,-119.28833333333333,57.0,Lightning
5520,2017,2017-09-10,Coos,43.26166666666666,-123.72305555555555,0.04,Recreationist
5521,2017,2017-09-10,Union,45.276666666666664,-117.90638888888891,0.1,Lightning
5522,2017,2017-09-10,Union,45.42333333333333,-117.58138888888887,0.1,Lightning
5523,2017,2017-09-10,Douglas,43.16777777777778,-122.91805555555555,0.1,Lightning
5524,2017,2017-09-11,Washington,45.69314722222222,-122.90438333333334,0.01,Equipment Use
5525,2017,2017-09-11,Jackson,42.79508333333333,-121.45691666666669,0.25,Lightning
5526,2017,2017-09-11,Josephine,42.384275,-122.65158333333332,1.06,Equipment Use
5527,2017,2017-09-11,Lane,44.09583333333334,-122.25583333333331,1.77,Equipment Use
5528,2017,2017-09-11,Klamath,43.10416666666667,-120.09305555555555,0.25,Lightning
5529,2017,2017-09-12,Hood River,45.70055555555556,-120.48416666666668,1.9,Juveniles
5530,2017,2017-09-12,Clackamas,44.8613888888889,-121.25755555555556,0.75,Debris Burning
5531,2017,2017-09-12,Coos,43.319722222222225,-123.6825,0.1,Debris Burning
5532,2017,2017-09-12,Grant,44.73445833333334,-117.13093611111113,1.7,Lightning
5533,2017,2017-09-13,Josephine,42.153416666666665,-122.34811111111112,0.01,Equipment Use
5534,2017,2017-09-13,Washington,45.72856666666666,-122.92798333333332,0.01,Under Invest
5535,2017,2017-09-13,Tillamook,45.437777777777775,-122.14416666666668,0.05,Debris Burning
5536,2017,2017-09-14,Jackson,42.44541666666667,-122.95573333333334,0.1,Equipment Use
5537,2017,2017-09-14,Wheeler,44.94916666666666,-119.86858333333332,13.5,Equipment Use
5538,2017,2017-09-14,Jackson,42.44468333333333,-121.16745,0.1,Smoking
5539,2017,2017-09-14,Lane,44.060555555555545,-122.56,0.01,Debris Burning
5540,2017,2017-09-14,Josephine,42.6362,-122.69128333333332,0.75,Equipment Use
5541,2017,2017-09-15,Marion,44.85208333333333,-121.21344444444445,8.0,Under Invest
5542,2017,2017-09-15,Douglas,43.66333333333333,-122.69472222222224,1.3,Juveniles
5543,2017,2017-09-16,Jackson,42.27073333333333,-122.9757,0.1,Equipment Use
5544,2017,2017-09-16,Josephine,42.43995,-122.56641666666668,0.01,Smoking
5545,2017,2017-09-17,Douglas,43.661388888888894,-123.79166666666666,0.01,Recreationist
5546,2017,2017-09-17,Jackson,42.21673611111111,-121.44980472222224,4.0,Equipment Use
5547,2017,2017-09-17,Douglas,42.971388888888896,-122.6725,0.1,Equipment Use
5548,2017,2017-09-18,Jackson,42.61584444444445,-121.05178333333332,0.01,Debris Burning
5549,2017,2017-09-18,Tillamook,45.213888888888896,-122.055,0.1,Debris Burning
5550,2017,2017-09-20,Clatsop,46.14591666666666,-122.34430833333332,0.01,Recreationist
5551,2017,2017-09-20,Clatsop,46.15764166666666,-122.3673777777778,0.01,Recreationist
5552,2017,2017-09-21,Jackson,42.48926944444445,-122.83208333333332,0.01,Miscellaneous
5553,2017,2017-09-22,Douglas,43.484722222222224,-122.705,0.5,Recreationist
5554,2017,2017-09-23,Douglas,43.09388888888889,-122.43194444444444,0.1,Debris Burning
5555,2017,2017-09-23,Clackamas,45.3745,-121.73619444444445,0.5,Smoking
5556,2017,2017-09-24,Lane,43.71700833333333,-122.94456111111113,1.1,Recreationist
5557,2017,2017-09-24,Deschutes,43.991944444444435,-120.67083333333332,0.25,Miscellaneous
5558,2017,2017-09-24,Tillamook,45.462361111111115,-122.23341666666668,0.01,Debris Burning
5559,2017,2017-09-24,Clackamas,45.05311111111111,-121.46633333333334,1.8,Debris Burning
5560,2017,2017-09-25,Josephine,42.350683333333336,-122.53358333333333,0.01,Arson
5561,2017,2017-09-26,Columbia,45.961527777777775,-121.05144444444444,3.88,Debris Burning
5562,2017,2017-09-27,Clatsop,46.166388888888896,-122.37555555555555,0.6,Equipment Use
5563,2017,2017-09-27,Clackamas,45.37458333333333,-121.97994444444444,0.05,Debris Burning
5564,2017,2017-09-27,Union,45.16144166666667,-116.3024972222222,1.5,Recreationist
5565,2017,2017-09-27,Josephine,42.496725,-122.622625,0.01,Equipment Use
5566,2017,2017-09-27,Jackson,42.544616666666656,-121.41871666666668,0.01,Recreationist
5567,2017,2017-09-28,Columbia,45.84752777777778,-122.75494444444445,2.58,Debris Burning
5568,2017,2017-09-30,Josephine,42.2422,-122.36473333333332,0.02,Equipment Use
5569,2017,2017-10-01,Crook,44.4511111111111,-119.15694444444445,0.26,Debris Burning
5570,2017,2017-10-01,Marion,44.804638888888896,-121.25383333333332,5.0,Debris Burning
5571,2017,2017-10-02,Jackson,42.54948055555555,-121.41537777777779,0.01,Recreationist
5572,2017,2017-10-02,Jackson,42.200033333333344,-121.5463,0.01,Equipment Use
5573,2017,2017-10-02,Klamath,42.29888888888889,-120.57861111111109,0.1,Miscellaneous
5574,2017,2017-10-03,Lane,43.88833333333334,-122.73083333333334,0.01,Recreationist
5575,2017,2017-10-03,Jackson,42.53175,-121.23468333333334,0.01,Miscellaneous
5576,2017,2017-10-03,Marion,45.00733333333334,-121.36330555555556,0.25,Debris Burning
5577,2017,2017-10-03,Douglas,42.936388888888885,-122.92611111111113,0.01,Debris Burning
5578,2017,2017-10-03,Linn,44.4225,-121.19166666666666,0.01,Debris Burning
5579,2017,2017-10-03,Linn,44.717944444444456,-121.32427777777777,0.02,Debris Burning
5580,2017,2017-10-04,Josephine,42.33241666666667,-122.65608333333334,0.01,Equipment Use
5581,2017,2017-10-04,Lane,43.85,-122.86666666666666,0.01,Recreationist
5582,2017,2017-10-04,Curry,42.434166666666655,-123.56611111111113,0.01,Recreationist
5583,2017,2017-10-04,Benton,44.371583333333334,-122.34847777777777,0.08,Equipment Use
